number,quote
250,"Not scot-free. Neither you nor I believe that. Remember what you said not long ago. No. Greta Rosen will not escape punishment. To begin with, she must be in with a very queer set of people—blackmailers and terrorists—associates who will do her no good, and will probably bring her to a miserable end. As you say, one mustn’t waste thoughts on the guilty—it’s the innocent who matter. Mr. Templeton, who I dare say will marry that German cousin, his tearing up her letter looks—well, it looks suspicious—using the word in quite a different sense from the one we’ve been using all the evening. A little as though he were afraid of the other girl noticing or asking to see it? Yes, I think there must have been some little romance there. And then there’s Dobbs—though, as you say, I dare say it won’t matter much to him. His elevenses are probably all he thinks about. And then there’s that poor old Gertrud—the one who reminded me of Annie Poultny. Poor Annie Poultny. Fifty years’ faithful service and suspected of making away with Miss Lamb’s will, though nothing could be proved. Almost broke the poor creature’s faithful heart; and then after she was dead it came to light in the secret drawer of the tea caddy where old Miss Lamb had put it herself for safety. But too late then for poor Annie.

“That’s what worries me so about that poor old German woman. When one is old, one becomes embittered very easily. I felt much more sorry for her than for Mr. Templeton, who is young and good-looking and evidently a favourite with the ladies. You will write to her, won’t you, Sir Henry, and just tell her that her innocence is established beyond doubt? Her dear old master dead, and she no doubt brooding and feeling herself suspected of . . . Oh! It won’t bear thinking about!"
251,"You know, I shall never quite understand you. Your outlook is always a different one from what I expect."
252,"My outlook, I am afraid, is a very petty one,"
253,I hardly ever go out of St. Mary Mead.
254,"And yet you have solved what may be called an International mystery,"
255,"‘I await your favours,’—that’s what that means,"
256,"I see we shall have to have that epic of the shrimps,"
257,"You’re so fond of your joke, Sir Henry. The shrimps are only nonsense; but now I come to think of it, I do remember one incident—at least not exactly an incident, something very much more serious—a tragedy. And I was, in a way, mixed up in it; and for what I did, I have never had any regrets—no, no regrets at all. But it didn’t happen in St. Mary Mead."
258,"Lot of old women sitting round talking scandal,"
259,"That I am afraid is true,"
260,I myself—
261,"My dear Miss Marple,"
262,I didn’t mean for one moment—
263,"After all,"
264,what is wrong with a sink?
265,"Exactly,"
266,"It’s the most necessary thing in any house; but, of course, not romantic. Now I must confess that I have my feelings, like everyone else, and I have sometimes been cruelly hurt by unthinking remarks. I know gentlemen are not interested in domestic matters, but I must just mention my maid Ethel—a very good-looking girl and obliging in every way. Now I realized as soon as I saw her that she was the same type as Annie Webb and poor Mrs. Bruitt’s girl. If the opportunity arose mine and thine would mean nothing to her. So I let her go at the month and I gave her a written reference saying she was honest and sober, but privately I warned old Mrs. Edwards against taking her; and my nephew, Raymond, was exceedingly angry and said he had never heard of anything so wicked—yes, wicked. Well, she went to Lady Ashton, whom I felt no obligation to warn—and what happened? All the lace cut off her underclothes and two diamond brooches taken—and the girl departed in the middle of the night and never heard of since!"
267,You’ll be saying this has nothing to do with what went on at Keston Spa Hydro—but it has in a way. It explains why I felt no doubt in my mind the first moment I saw the Sanders together that he meant to do away with her.
268,Eh?
269,"As I say, Sir Henry, I felt no doubt in my own mind. Mr. Sanders was a big, good-looking, florid-faced man, very hearty in his manner and popular with all. And nobody could have been pleasanter to his wife than he was. But I knew! He meant to make away with her."
270,"Yes, I know. That’s what my nephew, Raymond West, would say. He’d tell me I hadn’t a shadow of proof. But I remember Walter Hones, who kept the Green Man. Walking home with his wife one night she fell into the river—and he collected the insurance money! And one or two other people that are walking about scot-free to this day—one indeed in our own class of life. Went to Switzerland for a summer holiday climbing with his wife. I warned her not to go—the poor dear didn’t get angry with me as she might have done—she only laughed. It seemed to her funny that a queer old thing like me should say such things about her Harry. Well, well, there was an accident—and Harry is married to another woman now. But what could I do? I knew, but there was no proof."
271,You don’t really mean—
272,"My dear, these things are very common—very common indeed. And gentlemen are especially tempted, being so much the stronger. So easy if a thing looks like an accident. As I say, I knew at once with the Sanders. It was on a tram. It was full inside and I had had to go on top. We all three got up to get off and Mr. Sanders lost his balance and fell right against his wife, sending her headfirst down the stairs. Fortunately the conductor was a very strong young man and caught her."
